,time,accX,accY,accZ,gyrX,gyrY,gyrZ
2148,1964,1356,14128,5360,-340,88,120
2149,1967,752,14104,5504,-321,116,96
2150,1971,596,14084,5472,-290,156,97
2151,1974,668,14012,5412,-275,135,80
2152,1977,744,14068,5232,-254,139,74
2153,1984,384,14120,5068,-307,141,61
2154,1987,336,14120,5032,-287,105,70
2155,1990,416,14040,5036,-346,77,84
2156,1994,468,14068,4856,-370,22,144
2157,1997,444,14032,5020,-400,65,117
2158,2000,536,14128,5064,-430,21,126
2159,2004,300,14100,5104,-473,-115,124
2160,2007,420,14064,5204,-432,-213,164
2161,2010,680,14096,5264,-417,-258,126
2162,2013,908,14052,5460,-414,-197,85
2163,2017,716,14072,5420,-362,-167,64
2164,2020,688,14268,5524,-319,-218,47
2165,2023,572,13956,5396,-308,-196,10
2166,2026,636,14028,5304,-297,-180,-10
2167,2030,592,14052,5164,-270,-144,0
2168,2037,624,14052,5156,-263,-58,-37
2169,2040,596,14084,5200,-299,12,-66
2170,2044,440,14024,5152,-267,-16,-11
2171,2047,432,14044,5268,-268,49,-33
2172,2050,652,14148,5220,-269,64,-43
2173,2053,552,14108,5364,-261,42,-45
2174,2056,508,14084,5252,-242,19,9
2175,2059,416,14004,5388,-241,-5,2
2176,2063,476,14104,5384,-228,2,7
2177,2066,608,14008,5216,-220,11,-25
2178,2069,648,14000,5300,-196,52,5
2179,2072,408,14000,5288,-206,42,5
2180,2075,468,14092,5252,-205,44,-14
2181,2079,504,14024,5220,-172,55,-4
2182,2082,424,14080,5148,-207,71,-1
2183,2085,492,14048,5252,-201,67,-8
2184,2092,808,14076,5136,-215,202,6
2185,2095,876,14080,5200,-207,305,-43
2186,2098,416,13984,5236,-243,342,-35
2187,2102,456,14120,5192,-214,382,-21
2188,2105,244,14064,5364,-216,336,-28
2189,2108,120,14096,5088,-203,208,16
2190,2111,180,14116,5172,-219,172,67
2191,2115,100,14080,5200,-218,95,114
2192,2118,284,14044,5148,-212,37,133
2193,2122,236,14044,5180,-250,-42,151
2194,2125,344,14152,5112,-272,-21,159
2195,2128,364,14040,5260,-248,-88,177
2196,2132,528,14080,5180,-256,-22,193
2197,2135,740,14072,5152,-265,-16,199
2198,2138,892,14172,5120,-284,117,165
2199,2145,956,14040,5224,-287,353,53
2200,2148,784,14004,5276,-275,418,32
2201,2151,520,14040,5164,-299,396,3
2202,2154,452,14096,5256,-306,333,31
2203,2157,236,13968,5364,-298,276,19
2204,2161,240,14144,5120,-312,151,51
2205,2165,224,14128,5188,-284,28,65
2206,2168,112,14124,5328,-326,-130,111
2207,2171,228,14024,5400,-262,-210,157
2208,2174,492,14164,5428,-261,-228,144
2209,2178,656,14156,5432,-253,-218,117
2210,2181,668,14088,5352,-209,-189,77
2211,2184,716,14072,5444,-225,-242,78
2212,2187,656,14060,5260,-206,-244,35
2213,2191,648,14140,5228,-198,-195,11
2214,2194,736,14052,5096,-228,-180,-9
2215,2201,700,14040,5188,-207,70,-81
2216,2204,916,14068,5204,-209,201,-78
2217,2208,888,14036,5188,-217,287,-151
2218,2211,712,14120,5204,-189,370,-179
2219,2214,756,14060,5268,-215,408,-197
2220,2218,212,14060,5252,-205,403,-193
2221,2221,-76,14084,5200,-217,298,-138
2222,2224,-216,14084,5100,-227,176,-62
2223,2227,-256,14192,5200,-222,67,33
2224,2231,-12,14160,5096,-231,-55,83
2225,2234,156,14204,5112,-266,-126,105
2226,2237,292,14104,5328,-261,-115,151
2227,2240,472,14032,5328,-256,-101,138
2228,2244,712,14088,5264,-254,-68,104
2229,2255,624,14108,5292,-253,61,65
2230,2259,552,14072,5116,-258,110,46
2231,2262,472,14016,5316,-256,144,57
2232,2265,508,14088,5212,-247,174,55
2233,2268,508,14080,5220,-234,195,59
2234,2271,476,14076,5188,-241,152,38
2235,2275,384,14088,5188,-316,144,48
2236,2278,28,14136,5232,-268,12,71
2237,2281,-140,14072,5408,-264,-125,132
2238,2284,-36,14104,5392,-253,-279,193
2239,2287,200,14060,5340,-253,-353,234
2240,2292,616,14084,5172,-244,-330,212
2241,2295,748,14120,5292,-226,-308,192
2242,2298,524,14040,5248,-224,-312,183
