,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1974,1827,864,12872,6848,-196,1344,-485
1975,1831,984,12908,6904,-225,1354,-499
1976,1834,1028,12812,6680,-262,1366,-529
1977,1837,536,12800,6796,-287,1210,-555
1978,1840,300,12876,6908,-307,1074,-521
1979,1844,-4,12844,6956,-301,1046,-468
1980,1847,-8,12824,6960,-303,1045,-339
1981,1851,36,12916,6820,-355,1010,-294
1982,1855,84,12884,6784,-366,935,-186
1983,1858,176,12816,6728,-419,889,-144
1984,1861,348,12860,6692,-453,880,-108
1985,1864,584,12876,6872,-504,823,-93
1986,1867,704,12768,7180,-473,848,-119
1987,1871,588,12836,7232,-466,872,-93
1988,1874,732,12856,7192,-445,707,-114
1989,1883,988,12828,7120,-360,466,-246
1990,1886,668,12932,7140,-356,481,-266
1991,1889,276,12864,7020,-345,388,-227
1992,1894,56,12888,6968,-374,268,-166
1993,1897,120,12804,6956,-410,228,-108
1994,1900,180,12792,6944,-428,256,-57
1995,1903,68,12900,6976,-443,282,1
1996,1906,-76,12760,7024,-453,317,106
1997,1910,-132,12836,7000,-480,208,186
1998,1913,208,12784,6816,-498,215,269
1999,1916,512,12804,6976,-534,197,292
2000,1919,452,12848,6944,-559,205,302
2001,1922,552,12916,6876,-557,203,295
2002,1926,508,12740,7044,-592,134,331
2003,1936,628,12764,7208,-561,94,344
2004,1939,744,12812,7448,-519,146,333
2005,1942,560,12724,7360,-489,152,349
2006,1945,632,12836,7364,-472,134,332
2007,1948,604,12840,7288,-441,123,349
2008,1952,360,12736,7076,-441,13,378
2009,1955,-48,12864,7060,-433,-57,430
2010,1958,-116,12780,7048,-472,-217,497
2011,1961,72,12796,7024,-458,-350,517
2012,1964,352,12788,7048,-488,-417,589
2013,1968,512,12832,7096,-479,-384,606
2014,1971,776,12732,7216,-504,-344,592
2015,1974,792,12784,7224,-471,-400,568
2016,1979,624,12880,7184,-472,-392,578
2017,1982,740,12936,7264,-428,-375,563
2018,1991,1216,12864,7196,-361,-329,472
2019,1994,1376,12816,7376,-326,-316,356
2020,1997,1176,12920,7556,-278,-321,284
2021,2000,1184,12800,7500,-250,-279,213
2022,2004,1204,12656,7648,-190,-206,136
2023,2007,1392,12736,7508,-134,-105,59
2024,2010,1348,12792,7320,-102,-27,-19
2025,2014,1176,12824,7420,-56,53,-102
2026,2017,988,12784,7504,-35,43,-120
2027,2020,704,12808,7060,-23,-43,-148
2028,2024,744,12820,7032,-33,-235,-155
2029,2027,720,12848,6856,-64,-323,-170
2030,2031,944,12792,6884,-104,-378,-196
2031,2034,504,12832,7008,-86,-372,-184
2032,2037,104,12760,7152,-86,-473,-180
2033,2046,316,12844,7244,-20,-635,78
2034,2049,532,12884,7096,-12,-642,99
2035,2052,44,12844,6948,-47,-730,142
2036,2056,-448,12940,6836,-34,-765,268
2037,2059,-316,12972,6852,-95,-824,383
2038,2062,32,12940,6864,-136,-821,476
2039,2066,252,12856,6944,-167,-859,565
2040,2070,340,12860,6944,-207,-931,591
2041,2073,460,12772,7104,-207,-941,658
2042,2076,696,12776,7092,-211,-974,632
2043,2079,864,12668,7236,-209,-1005,653
2044,2083,1084,12744,7252,-161,-966,589
2045,2086,1424,12776,7272,-146,-888,526
2046,2089,1740,12828,7192,-115,-725,420
2047,2093,1480,12868,7076,-123,-630,324
2048,2101,1124,13020,6920,-151,-462,151
2049,2105,868,12840,6964,-206,-385,139
2050,2109,1000,12932,6856,-212,-326,89
2051,2112,1164,12908,6936,-228,-238,76
2052,2116,1252,12808,6780,-269,-73,32
2053,2119,1092,12772,6760,-271,65,-6
2054,2122,980,12860,6860,-306,132,-11
2055,2125,660,12776,6908,-342,128,-42
2056,2128,800,12804,6920,-345,177,-5
2057,2132,1016,12864,7008,-340,319,-54
2058,2135,992,12760,6956,-356,396,-61
2059,2138,1024,12892,7044,-359,439,-83
2060,2141,940,12856,7076,-343,496,-117
2061,2145,996,12844,7340,-325,535,-137
2062,2154,984,12796,7700,-175,672,-187
2063,2158,956,12604,7520,-112,707,-215
2064,2161,1208,12688,7228,-64,627,-290
2065,2164,1052,12780,7280,-56,604,-331
2066,2167,676,12684,7288,-24,579,-322
2067,2171,504,12824,7064,-1,559,-301
2068,2174,512,12808,6740,-55,342,-286
2069,2177,568,12932,6808,-129,255,-301
2070,2180,524,12904,6952,-126,154,-259
2071,2184,364,12880,6764,-196,131,-210
2072,2187,180,12816,6752,-206,137,-145
2073,2190,-40,12908,6620,-288,13,-96
2074,2194,-220,12792,7100,-305,-60,44
2075,2197,-188,12928,6888,-312,-77,149
2076,2201,-8,12768,6952,-347,-78,228
2077,2223,716,12892,6972,-436,-247,460
2078,2227,972,12844,7120,-442,-250,433
2079,2230,960,12800,7240,-420,-238,376
2080,2233,1188,12772,6996,-411,-114,324
2081,2237,1012,12840,7144,-369,-74,300
2082,2241,1312,12716,7280,-355,-18,247
2083,2244,1432,12784,7380,-346,18,140
2084,2247,1296,12888,7304,-281,132,95
2085,2250,1212,12808,7468,-247,195,38
2086,2254,1040,12768,7256,-193,274,-29
2087,2257,1164,12768,7388,-191,335,-89
2088,2260,776,12840,7280,-158,388,-70
2089,2263,328,12812,7100,-121,377,-57
2090,2267,100,12900,7016,-148,302,34
2091,2270,332,12864,7000,-165,282,87
2092,2280,704,12788,7076,-149,282,127
2093,2283,640,12784,7072,-155,288,131
2094,2286,728,12836,7140,-137,281,92
2095,2289,800,12888,7136,-176,243,101
2096,2292,784,12896,7236,-136,230,88
2097,2296,860,12828,7132,-162,287,99
2098,2299,844,12812,7180,-138,301,96
2099,2302,888,12888,7228,-136,298,39
2100,2305,732,12760,7220,-87,320,2
2101,2308,624,12816,7104,-99,264,18
2102,2311,460,12832,7044,-104,221,37
2103,2315,444,12876,7028,-115,220,76
