,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
2532,952,4456,12348,7552,223,582,-224,2.499088517742339,0.36839756854739203,-2.928855261127387
2533,955,4932,12356,7580,234,1103,-406,-1.711481344724199,0.16318128468491552,0.9433001364735782
2534,958,5128,12264,7456,237,1642,-611,2.447803835994016,-0.7832317994178928,-2.147876955131336
2535,961,4568,12396,7472,244,1948,-785,-2.299464342485578,0.9612600787920318,1.7812098908647547
2536,966,3980,12360,7340,262,2161,-909,-2.3383819598002242,-1.2156616027900216,-0.4231994713741589
2537,969,3300,12400,7156,254,2332,-970,2.762450716901592,0.8220923603792215,3.136617784961315
2538,972,2624,12428,7016,213,2505,-927,-1.7305910419451938,-0.6220685295071103,0.47580324886993886
2539,975,2020,12504,7040,154,2694,-786,2.2738998681519766,0.2502950929578169,-2.609112276266151
2540,979,1956,12484,6988,123,2797,-641,-1.7963620018948998,0.02733191074772887,0.7673685585197626
2541,982,1812,12488,6804,80,2885,-485,2.1462769717503356,-0.36656927220989577,-2.2883401943655928
2542,985,2012,12520,6888,-1,2841,-364,-1.9884571640229802,0.6777810984086485,1.0459291316502788
2543,988,2328,12464,6984,-83,2999,-256,2.409515540714535,-0.920649482869494,-1.7496670701638162
2544,992,1668,12432,7224,-72,2701,-143,-2.8213505650737325,1.1629993964952976,1.9832797350716393
2545,995,1080,12436,7516,-89,2094,55,-2.584789901572684,-1.0058288975044802,-0.12869885753619364
2546,1018,656,12496,7368,-51,-1568,1485,-1.6880514601986425,0.7519493563602592,2.3848636757343393
2547,1022,764,12364,7632,-12,-2101,1710,2.8769452174046157,-0.4724772693468575,-1.0616427330523834
2548,1025,1188,12408,7648,6,-2588,1878,-1.551427330245698,0.22050257524639713,1.8755844422446637
2549,1028,1444,12384,7704,70,-3070,2007,2.6991224424892195,0.034792458808919444,-1.379519802941467
2550,1032,1748,12520,7828,125,-3409,2116,-1.612196055632538,-0.21213215255173037,1.5695947747566963
2551,1035,2108,12836,7832,273,-3862,2149,2.633646563239221,0.4719496972781367,-1.588812170114293
2552,1038,3132,14736,8308,528,-4487,2003,-1.9496671076348087,-0.486313975351936,1.2182764030614304
2553,1042,4040,17560,7936,1855,-5183,601,1.6652065050363487,0.8511317298055753,-1.1311661097700592
2554,1045,1624,16340,6692,2255,-6381,316,-2.288154078283702,-0.710690956353467,1.028586834039445
2555,1048,40,15784,5600,2628,-7199,-232,1.3784410077497373,1.064541426286775,-1.0754518420366355
2556,1053,1092,15676,6332,2448,-8195,-92,-2.4317690311841225,-0.9748907336987475,0.8936784344902107
2557,1056,0,13420,3656,2281,-8626,-491,1.2835309917806592,1.2747693221304122,-1.1327488992462864
2558,1059,-88,12844,4592,2145,-8460,-363,-2.78131347666423,-1.1206153508680738,0.5291986326611194
2559,1062,4908,13124,5284,2099,-8096,-392,0.48329573396605335,1.4647621274264315,-0.39161084584910677
2560,1072,6872,12424,5468,1442,-6927,-469,2.800962092234202,-1.2395393732449786,-0.11858966027698238
2561,1075,8532,13796,6792,1657,-6455,-743,-1.0361475890343927,1.2876640341569148,0.9859775280090086
2562,1078,4032,11976,6512,1539,-5718,-886,2.1050091340547037,-1.0598893747256979,-0.7059367873960826
2563,1082,3616,12504,5812,1585,-4896,-1229,-1.4644366399694868,0.9837669140280567,1.1554848636812545
2564,1085,7392,13528,7444,1788,-4439,-1537,1.7054820946666829,-0.7312316516886,-0.8479005393083224
2565,1089,3512,11632,7364,1636,-5124,-1202,-1.6575699050528026,0.6032342061663749,1.4993964544632008
2566,1092,3244,10264,5092,1422,-4976,-1160,1.504016710267288,-0.39617118802760337,-1.0263409421057679
